"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","correct","iat_type","rand","key_e3","key_i3","key_e34","key_i34","key_e67","key_i67"
"","","","","","iat-html","174","280179","0.0-14.0-0.1","1578","Fantastic","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","175","280982","0.0-14.0-0.2","801","<img src=img/black/b6.png></img>","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","176","281606","0.0-14.0-0.3","621","<img src=img/black/b3.png></img>","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","177","282482","0.0-14.0-0.4","874","<img src=img/white/w3.png></img>","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","178","283893","0.0-14.0-0.5","1410","Cheer","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","179","285229","0.0-14.0-0.6","1335","Rotten","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","180","285905","0.0-14.0-0.7","675","Hurtful","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","181","286483","0.0-14.0-0.8","577","Evil","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","182","287134","0.0-14.0-0.9","649","Pain","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","183","287946","0.0-14.0-0.10","809","Smiling","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","184","288678","0.0-14.0-0.11","731","Beautiful","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","185","290494","0.0-14.0-0.12","1814","<img src=img/white/w6.png></img>","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","186","291078","0.0-14.0-0.13","581","<img src=img/white/w5.png></img>","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","187","292691","0.0-14.0-0.14","1612","Enjoy","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","188","293740","0.0-14.0-0.15","1048","Glorious","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","189","295034","0.0-14.0-0.16","1290","<img src=img/white/w1.png></img>","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","190","296400","0.0-14.0-0.17","1365","Joyous","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","191","297725","0.0-14.0-0.18","1323","<img src=img/white/w2.png></img>","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","192","298544","0.0-14.0-0.19","818","Bothersome","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","193","299471","0.0-14.0-0.20","926","Friend","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","194","300460","0.0-14.0-0.21","987","Awful","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","195","301210","0.0-14.0-0.22","749","Annoy","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","196","301808","0.0-14.0-0.23","598","Nasty","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","197","302621","0.0-14.0-0.24","811","<img src=img/black/b2.png></img>","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","198","303205","0.0-14.0-0.25","583","<img src=img/black/b4.png></img>","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","199","303951","0.0-14.0-0.26","742","<img src=img/black/b5.png></img>","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","200","304616","0.0-14.0-0.27","663","<img src=img/black/b1.png></img>","e","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","html-keyboard-response","201","312028","0.0-15.0","7411","<div style='position: absolute; top: 18%; left: 20%'>Press e for:<br> <strong>African Americans</strong><br>or<br><strong>GOOD</strong></div><div style='position: absolute; top: 18%; right: 20%'>Press i for:<br><strong>European Americans</strong><br>or<br><strong>BAD</strong></div><div style='position: relative; top: 42%; margin-left: auto; margin-right: auto'>Use <strong>e</strong> for African Americans or GOOD<br>Use <strong>i</strong> for European Americans or BAD <br><br>If you make a mistake, a red X will appear. Press the keys listed below to continue. Go as fast as you can while being accurate.<br><br> Press the any key when you are ready to start.</div>"," ","","","","","","","","",""
"","","","","","iat-html","202","313958","0.0-16.0-0.0","1924","<img src=img/white/w1.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","203","314830","0.0-16.0-0.1","869","Cheer","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","204","315492","0.0-16.0-0.2","661","Smiling","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","205","316164","0.0-16.0-0.3","671","Beautiful","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","206","317610","0.0-16.0-0.4","1444","<img src=img/black/b2.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","207","318561","0.0-16.0-0.5","949","Nasty","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","208","319277","0.0-16.0-0.6","715","Bothersome","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","209","320667","0.0-16.0-0.7","1388","<img src=img/black/b5.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","210","321568","0.0-16.0-0.8","899","<img src=img/white/w4.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","211","322350","0.0-16.0-0.9","780","<img src=img/black/b3.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","212","323102","0.0-16.0-0.10","752","<img src=img/black/b1.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","213","323815","0.0-16.0-0.11","712","<img src=img/white/w3.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","214","325043","0.0-16.0-0.12","1226","Glorious","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","215","326250","0.0-16.0-0.13","1207","Enjoy","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","216","327195","0.0-16.0-0.14","944","<img src=img/white/w5.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","217","328148","0.0-16.0-0.15","953","Evil","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","218","328820","0.0-16.0-0.16","670","Awful","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","219","329412","0.0-16.0-0.17","590","Annoy","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","220","331097","0.0-16.0-0.18","1684","<img src=img/white/w6.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","221","332039","0.0-16.0-0.19","939","Hurtful","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","222","332717","0.0-16.0-0.20","678","Pain","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","223","333369","0.0-16.0-0.21","648","<img src=img/white/w2.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","224","334075","0.0-16.0-0.22","704","<img src=img/black/b6.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","225","334912","0.0-16.0-0.23","835","Rotten","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","226","335778","0.0-16.0-0.24","866","Friend","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","227","336495","0.0-16.0-0.25","713","Joyous","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","228","337332","0.0-16.0-0.26","835","Fantastic","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","229","338739","0.0-16.0-0.27","1403","<img src=img/black/b4.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","230","339711","0.0-16.0-0.28","971","Evil","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","231","341009","0.0-16.0-0.29","1296","<img src=img/white/w5.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","232","341901","0.0-16.0-0.30","891","Annoy","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","233","342714","0.0-16.0-0.31","811","Beautiful","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","234","343868","0.0-16.0-0.32","1153","Pain","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","235","344587","0.0-16.0-0.33","717","<img src=img/black/b5.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","236","346559","0.0-16.0-0.34","1971","Rotten","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","237","348758","0.0-16.0-0.35","1105","Bothersome","e","false","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","238","349519","0.0-16.0-0.36","759","Hurtful","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","239","350052","0.0-16.0-0.37","531","Awful","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","240","351389","0.0-16.0-0.38","1335","<img src=img/black/b6.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","241","352350","0.0-16.0-0.39","958","<img src=img/white/w6.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","242","353290","0.0-16.0-0.40","938","Fantastic","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","243","354131","0.0-16.0-0.41","839","<img src=img/white/w4.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","244","354752","0.0-16.0-0.42","620","<img src=img/white/w3.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","245","355674","0.0-16.0-0.43","920","<img src=img/black/b2.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","246","356246","0.0-16.0-0.44","571","<img src=img/black/b1.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","247","356804","0.0-16.0-0.45","557","<img src=img/black/b3.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","248","357274","0.0-16.0-0.46","469","<img src=img/black/b4.png></img>","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","249","358182","0.0-16.0-0.47","906","Joyous","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","250","358942","0.0-16.0-0.48","759","Nasty","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","251","359798","0.0-16.0-0.49","853","<img src=img/white/w1.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","252","360897","0.0-16.0-0.50","1096","Enjoy","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","253","361688","0.0-16.0-0.51","789","Cheer","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","254","362449","0.0-16.0-0.52","758","<img src=img/white/w2.png></img>","i","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","255","363822","0.0-16.0-0.53","1372","Friend","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","256","365406","0.0-16.0-0.54","1582","Smiling","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","iat-html","257","366111","0.0-16.0-0.55","702","Glorious","e","true","African Americans or GOODEuropean Americans or BAD","","","","","","African Americans or GOOD","European Americans or BAD"
"","","","","","html-keyboard-response","258","371304","0.0-17.0","5192","<p>You're all done! Thanks. PRESS ANY BUTTON, and then send an email to gjf2118@columbia.edu</p>"," ","","","","","","","","",""
